1 20
2 20
3 20
4 20
5 20
7 33
8 27
9 27
10 33
11 27
13 14
14 8
15 8
16 14
17 8
19 337
20 41
21 41
22 337
23 337
25 25
26 20
27 21
28 22
29 22
31 18
32 13
33 13
34 18
35 19
